id,MealDBid,name,category,area,recipe,ingredients,measurements,image,source
266,52937,Jerk chicken with rice & peas,Chicken,Jamaican,"To make the jerk marinade, combine all the ingredients in a food processor along with 1 tsp salt, and blend to a purée. If you’re having trouble getting it to blend, just keep turning off the blender, stirring the mixture, and trying again. Eventually it will start to blend up – don’t be tempted to add water, as you want a thick paste.

Taste the jerk mixture for seasoning – it should taste pretty salty, but not unpleasantly, puckering salty. You can now throw in more chillies if it’s not spicy enough for you. If it tastes too salty and sour, try adding in a bit more brown sugar until the mixture tastes well balanced.

Make a few slashes in the chicken thighs and pour the marinade over the meat, rubbing it into all the crevices. Cover and leave to marinate overnight in the fridge.

If you want to barbecue your chicken, get the coals burning 1 hr or so before you’re ready to cook. Authentic jerked meats are not exactly grilled as we think of grilling, but sort of smoke-grilled. To get a more authentic jerk experience, add some wood chips to your barbecue, and cook your chicken over slow, indirect heat for 30 mins. To cook in the oven, heat to 180C/160C fan/gas 4. Put the chicken pieces in a roasting tin with the lime halves and cook for 45 mins until tender and cooked through.

While the chicken is cooking, prepare the rice & peas. Rinse the rice in plenty of cold water, then tip it into a large saucepan with all the remaining ingredients except the kidney beans. Season with salt, add 300ml cold water and set over a high heat. Once the rice begins to boil, turn it down to a medium heat, cover and cook for 10 mins.

Add the beans to the rice, then cover with a lid. Leave off the heat for 5 mins until all the liquid is absorbed. Squeeze the roasted lime over the chicken and serve with the rice & peas, and some hot sauce if you like it really spicy.","['Chicken Thighs', 'Lime', 'Spring Onions', 'Ginger', 'Garlic', 'Onion', 'Red Chilli', 'Thyme', 'Lime', 'Soy Sauce', 'Vegetable Oil', 'Brown Sugar', 'Allspice', 'Basmati Rice', 'Coconut Milk', 'Spring Onions', 'Thyme', 'Garlic', 'Allspice', 'Kidney Beans']","['12', '1/2 ', '1  bunch', '1 tbs chopped', '3 cloves', '1/2 ', '3 chopped', '1/2 teaspoon', 'Juice of 1', '2 tbs', '2 tbs', '3 tbs', '1 tbs', '200g', '400g', '1  bunch', '2 sprigs', '2 cloves chopped', '1 tbs', '800g']",https://www.themealdb.com/images/media/meals/tytyxu1515363282.jpg,https://www.bbcgoodfood.com/recipes/2369635/jerk-chicken-with-rice-and-peas
267,52847,Pork Cassoulet,Pork,French,"Heat oven to 140C/120C fan/gas 1. Put a large ovenproof pan (with a tight-fitting lid) on a high heat. Add your fat and diced meat, cook for a few mins to seal the edges, giving it a quick stir to cook evenly. Reduce the heat to low, add the sliced onion, whole garlic cloves, carrot and fennel seeds, and cook gently to soften the veg for a few mins.
Pour over the red wine vinegar, scraping any meaty bits off the bottom of the pan. Add the stock, tomato purée, and half the rosemary and parsley. Bring to the boil and simmer for 10 mins, then season, cover with a lid and put into the oven for 2 hrs, removing the lid for the final hour of cooking. Stir occasionally and add the beans with 30 mins to go.
Remove the pan from the oven and heat the grill. Scatter the top with the remaining herbs and breadcrumbs, drizzle a little oil over the top, and return to the oven for 5-10 mins, until the breadcrumbs are golden. Serve with crusty bread and green veg.","['Goose Fat', 'Pork', 'Onion', 'Garlic', 'Carrots', 'Fennel Seeds', 'Red Wine Vinegar', 'Vegetable Stock', 'Tomato Puree', 'Rosemary', 'Parsley', 'Haricot Beans', 'Breadcrumbs', 'Oil', 'Bread', 'Broccoli']","['4 tbsp', '350g', '1 large', '10', '1 thinly sliced', '1 tsp ', '2 tblsp ', '600ml', '1 tblsp ', '2 sticks', 'Handful', '400g', '2 tblsp ', 'drizzle', 'to serve', 'to serve']",https://www.themealdb.com/images/media/meals/wxuvuv1511299147.jpg,https://www.bbcgoodfood.com/recipes/jacks-pork-cassoulet
268,53014,Pizza Express Margherita,Miscellaneous,Italian,"1 Preheat the oven to 230°C.

2 Add the sugar and crumble the fresh yeast into warm water.

3 Allow the mixture to stand for 10 – 15 minutes in a warm place (we find a windowsill on a sunny day works best) until froth develops on the surface.

4 Sift the flour and salt into a large mixing bowl, make a well in the middle and pour in the yeast mixture and olive oil.

5 Lightly flour your hands, and slowly mix the ingredients together until they bind.

6 Generously dust your surface with flour.

7 Throw down the dough and begin kneading for 10 minutes until smooth, silky and soft.

8 Place in a lightly oiled, non-stick baking tray (we use a round one, but any shape will do!)

9 Spread the passata on top making sure you go to the edge.

10 Evenly place the mozzarella (or other cheese) on top, season with the oregano and black pepper, then drizzle with a little olive oil.

11 Cook in the oven for 10 – 12 minutes until the cheese slightly colours.

12 When ready, place the basil leaf on top and tuck in!","['Water', 'Sugar', 'Yeast', 'Plain Flour', 'Salt', 'Olive Oil', 'Passata', 'Mozzarella', 'Oregano', 'Basil', 'Black Pepper']","['150ml', '1 tsp ', '15g', '225g', '1 1/2 tsp ', 'Drizzle', '80g', '70g', 'Peeled and Sliced', 'Leaves', 'Pinch', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",https://www.themealdb.com/images/media/meals/x0lk931587671540.jpg,https://www.dailymail.co.uk/femail/food/article-8240361/Pizza-Express-release-secret-recipe-Margherita-Pizza-make-home.html
269,52959,Baked salmon with fennel & tomatoes,Seafood,British,"Heat oven to 180C/fan 160C/gas 4. Trim the fronds from the fennel and set aside. Cut the fennel bulbs in half, then cut each half into 3 wedges. Cook in boiling salted water for 10 mins, then drain well. Chop the fennel fronds roughly, then mix with the parsley and lemon zest.

Spread the drained fennel over a shallow ovenproof dish, then add the tomatoes. Drizzle with olive oil, then bake for 10 mins. Nestle the salmon among the veg, sprinkle with lemon juice, then bake 15 mins more until the fish is just cooked. Scatter over the parsley and serve.","['Fennel', 'Parsley', 'Lemon', 'Cherry Tomatoes', 'Olive Oil', 'Salmon', 'Black Olives']","['2 medium', '2 tbs chopped', 'Juice of 1', '175g', '1 tbs', '350g', 'to serve']",https://www.themealdb.com/images/media/meals/1548772327.jpg,https://www.bbcgoodfood.com/recipes/7745/baked-salmon-with-fennel-and-tomatoes
270,52846,Chicken & mushroom Hotpot,Chicken,British,"Heat oven to 200C/180C fan/gas 6. Put the butter in a medium-size saucepan and place over a medium heat. Add the onion and leave to cook for 5 mins, stirring occasionally. Add the mushrooms to the saucepan with the onions.

Once the onion and mushrooms are almost cooked, stir in the flour – this will make a thick paste called a roux. If you are using a stock cube, crumble the cube into the roux now and stir well. Put the roux over a low heat and stir continuously for 2 mins – this will cook the flour and stop the sauce from having a floury taste.

Take the roux off the heat. Slowly add the fresh stock, if using, or pour in 500ml water if you’ve used a stock cube, stirring all the time. Once all the liquid has been added, season with pepper, a pinch of nutmeg and mustard powder. Put the saucepan back onto a medium heat and slowly bring it to the boil, stirring all the time. Once the sauce has thickened, place on a very low heat. Add the cooked chicken and vegetables to the sauce and stir well. Grease a medium-size ovenproof pie dish with a little butter and pour in the chicken and mushroom filling.

Carefully lay the potatoes on top of the hot-pot filling, overlapping them slightly, almost like a pie top.

Brush the potatoes with a little melted butter and cook in the oven for about 35 mins. The hot-pot is ready once the potatoes are cooked and golden brown.","['Butter', 'Onion', 'Mushrooms', 'Plain Flour', 'Chicken Stock Cube', 'Nutmeg', 'Mustard Powder', 'Chicken', 'Sweetcorn', 'Potatoes', 'Butter']","['50g', '1 chopped', '100g ', '40g', '1', 'pinch', 'pinch', '250g', '2 Handfuls', '2 large', '1 knob']",https://www.themealdb.com/images/media/meals/uuuspp1511297945.jpg,https://www.bbcgoodfood.com/recipes/chicken-mushroom-hot-pot
271,52932,Pouding chomeur,Dessert,Canadian,"In a large bowl, with an electric mixer, mix the butter and sugar till the mix is light.
Add eggs and vanilla and mix.
In another bowl, mix flour and baking powder.
Alternate flour mix and milk to the butter mix.
Pour into a 13 inch by 9 inch greased pan.
MAPLE SAUCE.
In a large casserole, bring to boil the syrup, brown sugar, cream and butter and constantly stir.
Reduce heat and and gently cook 2 minutes or till sauce has reduced a little bit.
Pour sauce gently over cake.
Bake at 325°f (160°c) about 35 minutes or till cake is light brown and when toothpick inserted comes out clean.","['Butter', 'Sugar', 'Eggs', 'Vanilla Extract', 'Flour', 'Baking Powder', 'Milk', 'Maple Syrup', 'Brown Sugar', 'Single Cream', 'Butter']","['½ cup ', '1 cup ', '2', '1 tsp ', '2 cups ', '1 tsp ', '1 1/4 cup', '1 1/2 cup ', '1 1/2 cup ', '1 1/2 cup ', '1/3 cup']",https://www.themealdb.com/images/media/meals/yqqqwu1511816912.jpg,http://www.geniuskitchen.com/recipe/pouding-chomeur-poor-mans-pudding-with-maple-syrup-sauce-218797
272,52879,Chicken Parmentier,Chicken,French,"For the topping, boil the potatoes in salted water until tender. Drain and push through a potato ricer, or mash thoroughly. Stir in the butter, cream and egg yolks. Season and set aside.
For the filling, melt the butter in a large pan. Add the shallots, carrots and celery and gently fry until soft, then add the garlic. Pour in the wine and cook for 1 minute. Stir in the tomato purée, chopped tomatoes and stock and cook for 10–15 minutes, until thickened. Add the shredded chicken, olives and parsley. Season to taste with salt and pepper.
Preheat the oven to 180C/160C Fan/Gas 4.
Put the filling in a 20x30cm/8x12in ovenproof dish and top with the mashed potato. Grate over the Gruyère. Bake for 30–35 minutes, until piping hot and the potato is golden-brown.","['Potatoes', 'Butter', 'Double Cream', 'Egg Yolks', 'Butter', 'Shallots', 'Carrots', 'Celery', 'Garlic Clove', 'White Wine', 'Tomato Puree', 'Tinned Tomatos', 'Chicken Stock', 'Chicken', 'Black Olives', 'Parsley', 'Gruyere cheese']","['1.5kg', '30g', '5 tblsp ', '2', '30g', '7', '3 chopped', '2 sticks', '1 finely chopped ', '4 tbsp', '1 tbls', '400g', '350ml', '600g', '16', '2 tbs', '50g']",https://www.themealdb.com/images/media/meals/uwvxpv1511557015.jpg,https://www.bbc.co.uk/food/recipes/chicken_parmentier_25434
273,52881,Steak and Kidney Pie,Beef,British,"Preheat the oven to 220C/425F/Gas 7
Heat the vegetable oil in a large frying pan, and brown the beef all over. (You may need to do this in batches.) Set aside, then brown the kidneys on both sides in the same pan. Add the onions and cook for 3-4 minutes.
Return the beef to the pan, sprinkle flour over and coat the meat and onions
Add the stock to the pan, stir well and bring to the boil.
Turn the heat down and simmer for 1½ hours without a lid. If the liquid evaporates too much, add more stock.
Remove from the heat. Add salt, pepper and Worcestershire sauce and allow to cool completely. Place the cooked meat mixture into a pie dish.
Roll out the pastry to 5mm/¼in thick and 5cm/2in larger than the dish you are using.
Using a rolling pin, lift the pastry and place it over the top of the pie dish. Trim and crimp the edges with your fingers and thumb.
Brush the surface with the beaten egg mixture and bake for 30-40 minutes until golden-brown and puffed.
Serve with creamy mash and steamed vegetables to soak up the gravy.","['Puff Pastry', 'Egg White', 'Egg Yolks', 'Vegetable Oil', 'Beef', 'Lamb Kidney', 'Onions', 'Plain Flour', 'Beef Stock', 'Salt', 'Pepper', 'Worcestershire Sauce']","['300g', 'Beaten', 'Beaten', '2 tbs', '70 ml ', '200g', '2 chopped', '30g', '85 ml ', 'pinch', 'pinch', 'Dash']",https://www.themealdb.com/images/media/meals/qysyss1511558054.jpg,https://www.bbc.co.uk/food/recipes/steakandkidneypie_73308
274,52886,Spotted Dick,Dessert,British,"Put the flour and salt in a bowl. Add the suet, currants, sugar, lemon and orange zest.
Pour in 150ml milk and mix to a firm but moist dough, adding the extra milk if necessary.
Shape into a fat roll about 20cm long. Place on a large rectangle of baking parchment. Wrap loosely to allow for the pudding to rise and tie the ends with string like a Christmas cracker.
Place a steamer over a large pan of boiling water, add the pudding to the steamer, cover and steam for 1 1/2 hours. Top up the pan with water from time to time.
Remove from the steamer and allow to cool slightly before unwrapping. Serve sliced with custard.","['Self-raising Flour', 'Salt', 'Suet', 'Currants', 'Caster Sugar', 'Lemon', 'Orange', 'Milk', 'Custard']","['250g', 'pinch', '125g', '175g', '80g', 'Zest of 1', 'Zest of 1', '150ml', 'to serve']",https://www.themealdb.com/images/media/meals/xqvyqr1511638875.jpg,https://www.bbcgoodfood.com/recipes/2686661/spotted-dick
275,52972,Tunisian Lamb Soup,Lamb,Tunisian,"Add the lamb to a casserole and cook over high heat. When browned, remove from the heat and set aside.
Keep a tablespoon of fat in the casserole and discard the rest. Reduce to medium heat then add the garlic, onion and spinach and cook until the onion is translucent and the spinach wilted or about 5 minutes.
Return the lamb to the casserole with the onion-spinach mixture, add the tomato puree, cumin, harissa, chicken, chickpeas, lemon juice, salt and pepper in the pan. Simmer over low heat for about 20 minutes.
Add the pasta and cook for 15 minutes or until pasta is cooked.","['Lamb Mince', 'Garlic', 'Onion', 'Spinach', 'Tomato Puree', 'Cumin', 'Chicken Stock', 'Harissa Spice', 'Chickpeas', 'Lemon Juice', 'Macaroni', 'Salt', 'Pepper']","['500g', '2 cloves minced', '1', '300g', '3 tbs', '1 tbs', '1 Litre', '3 tsp', '400g', '1/2 ', '150g', 'Pinch', 'Pinch', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",https://www.themealdb.com/images/media/meals/t8mn9g1560460231.jpg,http://allrecipes.co.uk/recipe/16694/tunisian-lamb-soup.aspx
